gene_names	gene_types	sample1	sample2	sample3	sample4	sample5	sample6	sample7	sample8
ENSG00000138640	hk_gene	893	599	606	794	633	480	647	616
ENSG00000180346	non_hk_gene	201	75	138	86	96	109	187	110
ENSG00000185477	hk_gene	126	65	55	44	9	52	8	22
ENSG00000145335	non_hk_gene	933	470	890	1028	864	835	971	1294
ENSG00000184305	hk_gene	0	8	5	6	3	5	0	7
ENSG00000248511	non_hk_gene	3	7	16	13	14	10	31	21
ENSG00000152208	hk_gene	250	207	173	194	118	141	243	210
ENSG00000163104	hk_gene	1364	1321	1477	1356	1189	1112	1659	1490
ENSG00000163106	non_hk_gene	88	59	16	1926	246	255	330	245
ENSG00000163110	hk_gene	1603	1371	1659	1669	1333	1159	1209	1116
ENSG00000138696	hk_gene	17	11	15	14	7	12	4	8
ENSG00000182168	hk_gene	32	16	32	11	16	19	5	27
ENSG00000163116	hk_gene	5	1	0	0	1	0	0	0
ENSG00000138698	hk_gene	956	781	1005	804	729	584	833	898
ENSG00000168785	hk_gene	556	360	337	318	309	341	322	340
ENSG00000151247	hk_gene	14158	13130	17339	20419	13614	11710	18770	19034
ENSG00000164024	hk_gene	3848	3769	3788	4023	2955	2576	3337	4021
ENSG00000197894	hk_gene	12346	11988	13365	13812	11474	11195	14180	14175
ENSG00000198099	hk_gene	2	1	3	10	10	3	2	3
ENSG00000145331	non_hk_gene	239	241	250	285	221	199	306	285
ENSG00000138823	hk_gene	28	13	26	18	3	15	3	34
ENSG00000109270	hk_gene	1613	1477	2089	2134	1742	1569	2187	1992
ENSG00000164031	hk_gene	927	755	964	1147	755	796	1192	1034
ENSG00000164032	hk_gene	85327	89586	107059	117146	94585	81958	101869	104773
ENSG00000145358	hk_gene	258	217	283	314	147	157	209	209
ENSG00000138814	hk_gene	1773	1032	1106	696	732	886	753	651
ENSG00000254531	hk_gene	72	46	48	33	28	49	42	41
ENSG00000153064	non_hk_gene	31	20	49	20	19	42	40	31
ENSG00000138821	hk_gene	479	302	182	410	231	251	316	210
ENSG00000109320	hk_gene	183	79	100	122	56	96	118	103
ENSG00000109323	hk_gene	858	784	859	1062	702	632	802	887
ENSG00000109332	hk_gene	14871	13291	15676	16357	13371	11155	17740	16363
ENSG00000145354	hk_gene	4544	3720	4063	4650	3943	3363	5597	4812
ENSG00000164037	non_hk_gene	9	4	18	11	20	15	23	14
ENSG00000164038	non_hk_gene	25	42	56	43	61	34	114	78
ENSG00000164039	hk_gene	2125	1874	2323	2370	2034	1762	2144	2360
ENSG00000138778	hk_gene	4493	2653	2852	3135	2810	3156	2938	2689
ENSG00000169836	non_hk_gene	94	69	68	69	52	55	86	102
ENSG00000168772	hk_gene	79	48	52	57	21	54	56	58
ENSG00000168769	hk_gene	64	44	51	12	27	12	44	44
ENSG00000138777	hk_gene	4189	4113	4834	3860	3274	3336	3616	4509
ENSG00000138785	hk_gene	733	593	774	872	706	595	995	890
ENSG00000138780	non_hk_gene	566	504	789	630	691	658	757	660
ENSG00000168743	hk_gene	14	9	8	9	2	6	0	1
ENSG00000145348	hk_gene	479	383	552	454	352	311	639	505
ENSG00000164022	hk_gene	3070	2311	2804	3082	2514	2061	3287	2789
ENSG00000155011	non_hk_gene	4	2	5	0	5	4	16	2
ENSG00000138801	hk_gene	3193	2938	3679	4097	3006	3071	2831	3897
ENSG00000164023	hk_gene	11	9	11	5	9	8	9	6
ENSG00000155016	hk_gene	171	133	247	136	158	144	185	175
ENSG00000138796	hk_gene	2864	2457	3293	2975	2298	2257	2643	3185
ENSG00000138795	hk_gene	4	16	45	6	17	4	6	6
ENSG00000109475	hk_gene	69637	58334	72095	102299	67603	60606	83669	79890
ENSG00000198856	non_hk_gene	14776	13336	16071	19702	15947	13975	23235	19687
ENSG00000164089	hk_gene	43	37	47	71	30	41	52	55
ENSG00000188517	hk_gene	29	25	18	26	19	18	16	23
ENSG00000138802	hk_gene	543	441	442	472	380	349	409	364
ENSG00000005059	hk_gene	332	239	288	293	227	178	281	252
ENSG00000138794	hk_gene	3040	2917	2753	3264	2079	1941	3665	4288
ENSG00000123739	hk_gene	872	400	486	443	264	311	1076	687
ENSG00000109534	hk_gene	2108	1760	2276	1951	1649	1402	2613	1783
ENSG00000183423	hk_gene	12	6	5	12	1	6	2	6
ENSG00000138798	non_hk_gene	19	38	43	33	28	32	19	36
ENSG00000170522	non_hk_gene	2911	2023	3024	2460	2564	2553	3232	2889
ENSG00000138792	hk_gene	14	0	6	9	6	11	0	1
ENSG00000164093	hk_gene	1	0	3	6	1	1	0	2
ENSG00000174749	hk_gene	51	46	44	48	48	52	14	27
ENSG00000138660	hk_gene	1126	904	996	795	713	622	932	673
ENSG00000145365	hk_gene	116	55	51	75	40	61	23	91
ENSG00000073331	hk_gene	19	14	16	18	8	10	16	14
ENSG00000178403	non_hk_gene	5	6	13	7	12	6	7	12
ENSG00000138658	hk_gene	637	546	726	699	568	518	696	632
ENSG00000174720	hk_gene	1848	1320	1380	1756	1287	1331	1658	1821
ENSG00000145362	hk_gene	407	491	550	463	414	363	406	297
ENSG00000145349	non_hk_gene	116	101	191	90	102	77	194	149
ENSG00000180801	hk_gene	220	163	195	169	121	119	138	146
ENSG00000174607	hk_gene	702	566	645	638	463	497	788	893
ENSG00000174599	non_hk_gene	54	83	32	59	68	44	102	102
ENSG00000164100	hk_gene	29	15	20	12	12	5	10	8
ENSG00000164099	hk_gene	103	41	78	84	42	61	39	28
ENSG00000145388	hk_gene	1613	1507	1855	2342	1559	1620	2069	2223
ENSG00000150961	hk_gene	1746	1126	1421	1576	1277	1504	1243	1166
ENSG00000172403	non_hk_gene	66	53	41	73	74	66	38	58
ENSG00000178636	hk_gene	8	4	1	3	5	1	2	5
ENSG00000145390	hk_gene	258	212	142	272	105	148	230	255
ENSG00000164096	hk_gene	2909	2188	2480	3645	3032	2659	3633	3630
ENSG00000138735	hk_gene	394	358	315	572	418	410	352	372
ENSG00000164109	hk_gene	9076	8803	9650	10746	8618	7431	11980	11959
ENSG00000138738	hk_gene	393	293	435	383	279	258	347	321
ENSG00000173376	hk_gene	32	8	14	22	0	12	10	19
ENSG00000050730	hk_gene	2	0	5	0	7	1	0	1
ENSG00000186867	hk_gene	30	54	59	39	25	40	23	70
ENSG00000164111	non_hk_gene	11903	10570	12577	15999	11778	10923	23262	16201
ENSG00000164112	non_hk_gene	3	2	8	10	14	11	9	17
ENSG00000226757	hk_gene	8	2	1	0	0	0	1	0
ENSG00000123737	non_hk_gene	4053	3554	4327	4899	3775	3816	5441	5369
ENSG00000145386	non_hk_gene	3148	2885	3603	3146	3512	3034	6148	4517
ENSG00000138686	non_hk_gene	745	665	989	1096	906	736	1157	960
ENSG00000138741	hk_gene	8	4	11	8	4	5	4	3
ENSG00000138688	hk_gene	540	381	452	411	369	351	557	407
ENSG00000181004	hk_gene	237	157	195	298	168	199	250	187
ENSG00000138685	hk_gene	1505	1200	1216	1321	1107	1072	1383	707
ENSG00000170917	non_hk_gene	238	156	210	276	227	255	298	360
ENSG00000145375	hk_gene	429	346	471	513	528	472	393	352
ENSG00000164056	hk_gene	952	682	744	804	541	529	790	876
ENSG00000151458	hk_gene	798	645	639	591	369	537	633	415
ENSG00000196159	hk_gene	13	26	7	15	9	7	36	16
ENSG00000164066	hk_gene	524	455	483	461	497	469	540	376
ENSG00000164070	hk_gene	150	129	211	177	123	113	44	121
ENSG00000142731	hk_gene	764	713	694	893	573	569	846	752
ENSG00000164073	hk_gene	556	533	620	652	558	379	744	724
ENSG00000164074	non_hk_gene	398	316	425	597	464	455	619	527
ENSG00000138709	hk_gene	709	541	494	734	565	516	663	556
ENSG00000164040	hk_gene	3010	2099	2914	3007	2461	2215	2604	2560
ENSG00000077684	hk_gene	11192	10245	14167	14591	11369	9691	9737	10384
ENSG00000151466	hk_gene	646	481	577	641	447	479	763	595
ENSG00000151470	non_hk_gene	212	137	121	159	81	136	254	287
ENSG00000138650	hk_gene	53	15	7	48	17	21	18	12
ENSG00000254535	non_hk_gene	67	34	23	39	32	29	32	46
ENSG00000189184	hk_gene	633	495	594	1022	365	393	901	493
ENSG00000151012	non_hk_gene	806	663	830	863	845	956	957	826
ENSG00000151014	hk_gene	115	99	99	149	79	100	94	84
ENSG00000109381	hk_gene	445	261	302	414	299	260	471	373
ENSG00000137463	hk_gene	53	21	48	63	29	41	27	53
ENSG00000109390	hk_gene	7844	5714	7707	8392	6528	5818	9184	7227
ENSG00000164134	hk_gene	4186	3331	4496	3392	3981	3898	4145	3233
ENSG00000172007	hk_gene	385	366	408	476	349	327	410	330
ENSG00000145391	hk_gene	56	84	72	70	71	54	84	79
ENSG00000085871	hk_gene	496	376	382	475	316	337	323	489
ENSG00000196782	hk_gene	238	109	138	125	105	98	120	169
ENSG00000153130	hk_gene	1766	1175	1544	1654	1299	1254	2203	1874
ENSG00000153132	non_hk_gene	191	145	172	304	191	249	218	418
ENSG00000179387	hk_gene	832	608	810	819	648	607	802	909
ENSG00000109424	hk_gene	0	0	2	0	0	1	0	7
ENSG00000109436	non_hk_gene	92	66	150	90	140	111	70	131
ENSG00000170153	non_hk_gene	104	74	122	115	92	113	117	185
ENSG00000109445	hk_gene	1563	1206	1422	1941	1345	1232	1346	1579
ENSG00000164136	hk_gene	19	21	5	21	13	9	4	9
ENSG00000109452	hk_gene	40	21	7	23	5	8	10	8
ENSG00000170185	hk_gene	293	283	319	292	289	296	382	222
ENSG00000109458	hk_gene	222	172	186	203	153	155	133	176
ENSG00000153147	hk_gene	7383	5133	6178	6280	5859	5313	7724	6356
ENSG00000170180	hk_gene	0	0	0	3	0	1	0	0
ENSG00000164161	hk_gene	11	22	15	63	25	11	26	4
ENSG00000164162	hk_gene	1151	965	964	1202	847	765	1376	1282
ENSG00000164163	hk_gene	4059	3910	4488	5171	3966	3674	5388	5002
ENSG00000164164	hk_gene	779	560	674	642	654	546	596	501
ENSG00000170365	non_hk_gene	392	328	454	436	401	349	443	431
ENSG00000151611	hk_gene	279	173	161	169	152	123	145	129
ENSG00000237136	hk_gene	0	4	0	0	0	2	0	0
ENSG00000151612	hk_gene	641	570	672	440	436	369	627	380
ENSG00000164167	hk_gene	8813	6602	9029	8931	7523	6379	7538	6520
ENSG00000120519	hk_gene	78	69	73	94	66	75	52	80
ENSG00000137473	hk_gene	2	3	0	14	5	0	0	2
ENSG00000151617	hk_gene	52	34	45	54	21	46	17	40
ENSG00000164168	hk_gene	1834	1657	2103	2217	1676	1512	2145	2041
ENSG00000164169	non_hk_gene	353	184	357	343	345	247	457	441
ENSG00000071205	hk_gene	67	81	107	40	79	43	53	34
ENSG00000151623	hk_gene	12	10	2	24	5	3	1	0
ENSG00000170390	hk_gene	3	1	0	3	2	2	0	1
ENSG00000198589	hk_gene	1388	940	942	1087	772	766	941	791
ENSG00000145425	hk_gene	35502	21258	36627	61888	38464	24361	53949	49051
ENSG00000109686	non_hk_gene	827	625	697	808	779	689	927	749
ENSG00000164142	hk_gene	121	54	92	103	64	94	75	69
ENSG00000059691	non_hk_gene	795	840	1179	1328	1105	997	1880	1629
ENSG00000109670	hk_gene	682	471	507	647	528	463	481	511
ENSG00000170006	hk_gene	97	75	62	46	36	63	57	75
ENSG00000169989	hk_gene	99	38	54	89	48	36	66	79
ENSG00000164144	hk_gene	1382	1309	1180	1657	1120	1077	1427	1620
ENSG00000137460	hk_gene	650	510	643	636	568	568	549	467
ENSG00000109654	hk_gene	2575	2162	3215	1645	2157	1917	2233	2000
ENSG00000121211	non_hk_gene	1381	1223	1767	1712	1356	1429	2051	1755
ENSG00000121210	non_hk_gene	828	630	772	756	633	660	1055	795
ENSG00000137462	hk_gene	12	8	8	16	7	24	1	9
ENSG00000145428	non_hk_gene	189	133	181	162	137	144	260	228
ENSG00000145423	hk_gene	11584	6147	11580	7391	8103	7429	10357	8755
ENSG00000197410	hk_gene	18	4	15	11	9	16	7	8
ENSG00000171566	hk_gene	5023	4787	5781	6551	5041	4984	5084	6129
ENSG00000121207	hk_gene	1918	1717	4819	1267	2442	1282	1816	1313
ENSG00000151962	hk_gene	5	12	28	20	7	6	2	6
ENSG00000185149	hk_gene	6	3	13	5	19	5	1	6
ENSG00000164114	hk_gene	1119	785	892	1005	850	737	1120	899
ENSG00000061918	hk_gene	133	75	91	156	45	81	45	66
ENSG00000256043	hk_gene	48	14	28	10	12	7	23	23
ENSG00000145431	hk_gene	29	37	54	37	24	17	21	27
ENSG00000109738	hk_gene	23	11	13	36	9	21	9	23
ENSG00000164125	hk_gene	0	7	1	0	0	0	1	1
ENSG00000164124	non_hk_gene	114	76	98	68	51	74	110	136
ENSG00000205208	hk_gene	1583	1362	1562	2389	1508	1455	2056	1960
ENSG00000171503	hk_gene	573	462	560	957	662	616	507	591
ENSG00000171497	hk_gene	2557	2004	2793	3503	2620	2209	3087	2994
ENSG00000052795	hk_gene	329	226	357	369	311	229	350	236
ENSG00000109756	hk_gene	855	613	543	673	495	562	510	519
ENSG00000168843	hk_gene	5	3	0	7	0	6	2	0
ENSG00000145414	non_hk_gene	193	129	164	122	157	128	317	190
ENSG00000164128	non_hk_gene	147	147	212	210	156	131	349	404
ENSG00000164129	non_hk_gene	8	5	7	3	6	13	19	21
ENSG00000198498	hk_gene	3146	2898	3275	3679	2748	2590	4144	4013
ENSG00000145416	hk_gene	6	16	3	8	4	3	0	12
ENSG00000183439	non_hk_gene	265	214	303	318	336	206	609	627
ENSG00000250486	non_hk_gene	23	52	85	40	60	28	155	79
ENSG00000170088	hk_gene	919	616	816	777	721	672	994	835
ENSG00000109466	hk_gene	137	111	83	94	58	90	76	91
ENSG00000052802	hk_gene	7203	5765	8693	8600	7392	6740	11544	7116
ENSG00000109472	hk_gene	230	148	176	184	146	136	175	174
ENSG00000038295	hk_gene	26	13	7	7	5	11	0	5
ENSG00000196104	hk_gene	4	3	0	12	0	2	0	4
ENSG00000137628	hk_gene	55	22	32	22	20	19	23	41
ENSG00000181381	hk_gene	63	40	30	23	13	27	33	13
ENSG00000129116	hk_gene	606	385	554	555	462	439	548	437
ENSG00000145439	hk_gene	636	549	600	943	780	740	1359	1313
ENSG00000154447	hk_gene	288	324	253	277	250	283	211	219
ENSG00000137601	non_hk_gene	553	461	636	633	580	590	863	694
ENSG00000109572	hk_gene	917	648	824	879	702	628	849	779
ENSG00000056050	hk_gene	3948	3104	3835	3648	3198	2940	6724	5581
ENSG00000198948	non_hk_gene	61	31	20	62	47	54	96	107
ENSG00000109576	non_hk_gene	239	199	239	238	219	180	388	446
ENSG00000174473	hk_gene	8	2	7	10	2	5	2	4
ENSG00000109586	hk_gene	3948	3168	3876	3275	2913	2326	4276	3760
ENSG00000164104	hk_gene	14616	13626	16332	14638	12941	12805	16761	20073
ENSG00000164105	hk_gene	302	128	212	208	180	155	217	179
ENSG00000164106	hk_gene	11	4	5	6	7	9	0	11
ENSG00000164107	hk_gene	6	7	6	8	11	3	1	3
ENSG00000164117	non_hk_gene	217	156	191	244	191	163	273	196
ENSG00000164118	non_hk_gene	357	329	471	435	394	302	533	419
ENSG00000164120	hk_gene	32	28	34	28	26	25	4	33
ENSG00000145451	hk_gene	0	1	4	6	0	0	1	0
ENSG00000168594	hk_gene	1	4	0	3	5	2	0	0
ENSG00000150625	hk_gene	162	101	151	205	78	142	76	201
ENSG00000150627	hk_gene	94	87	77	67	34	67	84	37
ENSG00000150628	hk_gene	0	1	3	4	0	3	1	2
ENSG00000129128	hk_gene	2771	2216	2927	3637	2759	2323	3150	3178
ENSG00000150630	non_hk_gene	4	6	13	5	18	9	4	16
ENSG00000109674	non_hk_gene	310	266	309	366	353	313	356	411
ENSG00000038002	hk_gene	326	336	440	311	255	215	472	475
ENSG00000218336	hk_gene	757	456	468	606	457	542	568	452
ENSG00000129187	hk_gene	1680	1450	1731	1609	1228	1080	2018	2260
ENSG00000151718	hk_gene	2382	1845	2137	2186	1663	1838	1667	1450
ENSG00000177300	hk_gene	4	1	3	0	0	1	0	1
ENSG00000168564	non_hk_gene	494	443	726	480	626	513	677	676
ENSG00000168556	non_hk_gene	582	360	458	344	378	374	756	522
ENSG00000182552	hk_gene	513	299	458	325	279	255	529	412
ENSG00000168538	hk_gene	542	370	344	327	325	301	450	355
ENSG00000173320	hk_gene	652	658	245	557	359	322	574	370
ENSG00000164303	hk_gene	12	27	4	18	4	4	0	2
ENSG00000168310	non_hk_gene	319	199	421	528	448	379	354	389
ENSG00000164305	hk_gene	6759	6610	5610	7383	5669	4922	7587	6508
ENSG00000164306	hk_gene	180	118	175	190	131	97	242	163
ENSG00000151725	non_hk_gene	2677	2814	3892	5892	5023	4205	5049	3986
ENSG00000151726	hk_gene	226	121	140	214	110	109	121	153
ENSG00000151729	non_hk_gene	3388	2912	3951	4800	3501	3263	5291	4326
ENSG00000164323	hk_gene	778	493	578	546	473	455	907	721
ENSG00000109762	hk_gene	154	114	122	125	103	92	89	110
ENSG00000109771	hk_gene	16	8	4	8	6	5	7	2
ENSG00000186352	non_hk_gene	62	19	25	60	47	45	71	50
ENSG00000109775	hk_gene	1405	1013	1397	1714	1464	1356	1816	1828
ENSG00000205129	hk_gene	75	41	61	58	47	28	45	48
ENSG00000168491	non_hk_gene	54	40	40	120	63	53	116	77
ENSG00000249679	non_hk_gene	21	10	6	22	20	7	49	41
ENSG00000154553	non_hk_gene	86	116	74	201	95	109	182	220
ENSG00000154556	hk_gene	3498	3432	4939	1180	1092	867	1393	1092
ENSG00000164342	hk_gene	38	52	26	39	31	35	15	35
ENSG00000109794	non_hk_gene	67	59	44	139	74	104	56	92
ENSG00000269302	hk_gene	0	0	2	3	0	0	3	2
ENSG00000145476	non_hk_gene	34	23	20	52	61	54	42	26
ENSG00000164344	hk_gene	447	365	203	349	223	243	200	142
ENSG00000088926	hk_gene	14	5	11	8	4	1	13	8
ENSG00000168412	non_hk_gene	0	0	2	2	1	9	9	6
ENSG00000083857	hk_gene	814	618	762	740	548	620	743	637
ENSG00000179059	non_hk_gene	4696	4657	6123	12455	11834	9637	11704	11808
ENSG00000179046	non_hk_gene	1089	1039	1084	960	795	917	1669	1273
ENSG00000184108	hk_gene	10	1	3	1	0	3	0	8
ENSG00000109536	hk_gene	2171	1781	2265	2783	1971	1770	2994	3322
ENSG00000153404	hk_gene	692	484	536	466	342	423	483	537
ENSG00000164366	hk_gene	1007	765	977	935	733	724	1197	1298
ENSG00000073578	hk_gene	2673	2042	2401	3380	2336	2332	2688	3364
ENSG00000249915	hk_gene	3651	3174	4024	4188	4537	3526	4749	3267
ENSG00000063438	non_hk_gene	15	40	22	15	29	16	16	39
ENSG00000221990	non_hk_gene	33	30	54	59	61	57	103	71
ENSG00000180104	hk_gene	579	380	554	511	517	451	499	427
ENSG00000188242	non_hk_gene	102	70	95	74	70	57	217	113
ENSG00000112877	non_hk_gene	278	280	296	389	347	285	371	383
ENSG00000171368	non_hk_gene	5	0	1	1	1	2	3	7
ENSG00000268885	hk_gene	2	0	2	6	3	1	3	0
ENSG00000188818	non_hk_gene	43	65	103	77	116	76	128	118
ENSG00000206077	hk_gene	16	6	11	11	2	17	4	9
ENSG00000028310	hk_gene	719	558	828	549	523	457	1160	741
ENSG00000071539	hk_gene	2298	2187	2641	2473	1978	1666	4048	3205
ENSG00000145506	hk_gene	31	19	16	16	15	15	11	22
ENSG00000113504	hk_gene	412	271	420	242	250	287	280	317
ENSG00000174358	hk_gene	12	0	4	2	0	1	0	0
ENSG00000164362	hk_gene	200	109	155	138	110	98	90	138
ENSG00000049656	hk_gene	1541	997	1495	1278	1232	1181	1428	1190
ENSG00000142319	hk_gene	19	3	11	11	2	9	3	6
ENSG00000153395	hk_gene	3549	2124	3900	2284	2660	2373	1865	1862
ENSG00000171421	hk_gene	10101	9508	11333	12423	8891	8288	11060	10763
ENSG00000145494	hk_gene	6961	6385	8205	6674	6286	5934	7751	6645
ENSG00000113430	hk_gene	10	11	4	3	4	3	2	4
ENSG00000170561	hk_gene	351	354	978	32	48	52	1143	397
ENSG00000186493	hk_gene	18	2	23	4	8	4	27	7
ENSG00000170549	hk_gene	7	10	45	18	22	20	21	9
ENSG00000145536	hk_gene	178	167	245	232	196	137	78	79
ENSG00000164151	hk_gene	1027	888	904	1002	806	842	989	984
ENSG00000133398	hk_gene	1971	1787	2539	2489	2281	2112	3388	2921
ENSG00000215218	hk_gene	10	1	7	5	3	8	0	5
ENSG00000037474	hk_gene	3017	2200	2826	2099	2245	2120	4184	2724
ENSG00000145545	non_hk_gene	334	249	294	296	253	286	473	350
ENSG00000112941	hk_gene	298	206	234	232	185	208	201	159
ENSG00000078295	hk_gene	999	606	402	1122	408	494	449	418
ENSG00000215217	non_hk_gene	23	7	15	33	13	23	17	35
ENSG00000124275	hk_gene	1176	1112	1393	1694	1173	1088	1579	1768
ENSG00000124279	non_hk_gene	491	525	581	662	600	540	704	636
ENSG00000112902	hk_gene	341	230	271	255	129	180	157	218
ENSG00000150756	hk_gene	256	265	312	391	334	245	389	372
ENSG00000150753	hk_gene	29342	28108	33096	39593	31088	27710	40258	36486
ENSG00000164237	hk_gene	1303	1087	1400	1172	973	955	619	742
ENSG00000145495	hk_gene	1698	1574	1735	1564	1290	1292	1664	1464
ENSG00000145491	non_hk_gene	1	17	16	27	10	21	18	5
ENSG00000164236	hk_gene	3	7	6	1	1	1	3	0
ENSG00000112977	non_hk_gene	658	521	633	749	568	583	806	722
ENSG00000169862	hk_gene	279	170	281	238	179	221	177	183
ENSG00000039139	hk_gene	21	7	9	14	6	5	9	11
ENSG00000038382	hk_gene	359	314	309	390	250	251	309	276
ENSG00000145569	hk_gene	416	328	307	388	335	315	324	391
ENSG00000154124	non_hk_gene	237	213	287	266	212	263	371	261
ENSG00000154122	hk_gene	99	48	63	66	31	50	40	49
ENSG00000183580	hk_gene	251	198	273	254	188	185	176	144
ENSG00000183654	hk_gene	1	2	3	2	2	4	3	2
ENSG00000173545	hk_gene	1045	738	990	847	1085	826	1257	838
ENSG00000154153	hk_gene	50	46	67	40	43	38	36	42
ENSG00000145555	hk_gene	3836	3301	4729	3997	3996	3702	3937	3500
ENSG00000176788	non_hk_gene	1453	1057	1111	1916	1574	1387	1970	1836
ENSG00000145526	hk_gene	13	5	1	10	2	4	2	2
ENSG00000248874	hk_gene	2	7	8	0	0	0	0	1
ENSG00000040731	hk_gene	7	0	4	3	0	6	5	9
ENSG00000113100	hk_gene	10	24	102	27	51	59	15	8
ENSG00000113361	hk_gene	55	67	125	39	52	24	76	61
ENSG00000113360	hk_gene	1357	976	1234	1194	925	950	1104	1100
ENSG00000082213	non_hk_gene	1222	972	1122	1463	1070	1006	1517	1521
ENSG00000133401	hk_gene	139	83	162	108	52	58	111	113
ENSG00000113384	hk_gene	1399	956	1082	1129	951	937	1313	1032
ENSG00000150712	hk_gene	876	754	809	772	766	705	910	724
ENSG00000056097	hk_gene	3942	3093	3639	4747	3160	3283	5316	4775
ENSG00000113387	hk_gene	20105	19001	21277	22935	19172	15673	19847	20173
ENSG00000113389	hk_gene	3	2	1	0	3	2	1	5
ENSG00000113407	hk_gene	13731	13550	15391	15830	13741	12592	14017	14994
ENSG00000151388	hk_gene	252	300	318	282	193	277	265	354
ENSG00000164175	hk_gene	0	4	0	0	0	0	3	0
ENSG00000242110	non_hk_gene	166	200	208	176	156	166	401	252
ENSG00000082196	hk_gene	22	9	5	7	8	1	10	5
ENSG00000039560	hk_gene	3228	2402	2088	3487	1758	1805	2865	2634
ENSG00000205838	non_hk_gene	16	21	1	18	23	10	20	21
ENSG00000113456	hk_gene	2262	2243	2449	2820	2290	2154	3442	2776
ENSG00000113460	hk_gene	7231	6728	7233	8930	6947	5711	9988	9403
ENSG00000168724	hk_gene	1212	866	1074	996	963	857	1048	851
ENSG00000113494	hk_gene	51	23	46	31	28	30	22	30
ENSG00000152582	non_hk_gene	7	26	40	37	24	40	48	53
ENSG00000152611	non_hk_gene	7	3	1	7	6	5	12	15
ENSG00000145626	hk_gene	168	96	107	205	86	128	146	230
ENSG00000168671	hk_gene	1189	898	1054	1017	874	900	1124	1062
ENSG00000164187	hk_gene	110	51	85	74	66	61	85	64
ENSG00000145604	hk_gene	3099	3428	3893	4176	3359	3120	4112	4550
ENSG00000152620	non_hk_gene	249	259	320	268	276	225	427	271
ENSG00000079215	hk_gene	1024	624	735	1100	533	571	344	519
ENSG00000164190	hk_gene	2438	1718	1828	1775	1385	1593	2280	1749
ENSG00000197603	non_hk_gene	165	100	138	104	127	105	307	194
ENSG00000113569	hk_gene	2115	1784	1911	2434	1843	2099	2411	2222
ENSG00000082068	hk_gene	1221	1284	1651	1792	1372	1324	2037	1620
ENSG00000168621	hk_gene	4	7	7	6	3	6	2	2
ENSG00000164318	hk_gene	6	2	5	15	6	1	3	3
ENSG00000113594	hk_gene	331	217	192	280	181	221	176	129
ENSG00000145623	hk_gene	26	17	14	37	24	22	9	35
ENSG00000164327	hk_gene	543	416	492	439	396	351	386	372
ENSG00000082074	hk_gene	1	0	0	1	0	0	0	4
ENSG00000113600	hk_gene	16	13	15	4	4	7	0	0
ENSG00000153071	hk_gene	212	153	171	253	139	145	138	187
ENSG00000171522	hk_gene	29	14	3	7	4	8	2	3
ENSG00000113638	hk_gene	318	214	260	438	245	267	342	455
ENSG00000132356	hk_gene	761	585	755	877	530	442	746	821
ENSG00000145592	hk_gene	62310	56564	67994	84279	63624	56140	86392	76343
ENSG00000132357	hk_gene	27	32	5	9	8	5	9	16
ENSG00000112936	hk_gene	0	2	0	0	2	5	0	0
ENSG00000182836	hk_gene	0	3	3	5	0	2	1	1
ENSG00000083720	non_hk_gene	1075	823	1484	1179	1237	1055	1287	1454
ENSG00000205765	non_hk_gene	406	332	465	330	439	353	451	386
ENSG00000151876	hk_gene	8	29	28	20	7	21	16	28
ENSG00000112964	hk_gene	2	2	4	5	6	1	3	13
ENSG00000198865	non_hk_gene	46	36	42	2424	2393	1945	2316	2035
ENSG00000250722	hk_gene	1105	1130	1636	1156	1348	1065	234	568
ENSG00000177721	non_hk_gene	0	0	0	1	0	0	4	0
ENSG00000172262	hk_gene	1201	1164	1364	1108	1233	965	1957	1271
ENSG00000112972	non_hk_gene	5490	5878	8891	6871	8785	7475	11469	7316
ENSG00000151882	hk_gene	49	40	31	142	100	54	23	29
ENSG00000151881	hk_gene	443	440	543	522	450	336	608	631
ENSG00000172244	non_hk_gene	335	332	417	377	340	278	415	462
ENSG00000172239	hk_gene	1090	818	1024	821	733	728	1208	1036
ENSG00000112992	hk_gene	265	213	267	256	186	164	270	260
ENSG00000070193	hk_gene	11	1	9	2	1	0	3	4
ENSG00000112996	hk_gene	2977	2239	2730	2863	2368	2349	3380	3069
ENSG00000164588	non_hk_gene	62	17	16	29	24	18	34	35
ENSG00000170571	non_hk_gene	574	477	507	383	417	467	586	558
ENSG00000151883	hk_gene	614	445	438	404	379	353	285	324
ENSG00000016082	hk_gene	18	2	4	6	3	4	6	0
ENSG00000213949	hk_gene	119	92	87	128	71	63	36	57
ENSG00000152684	hk_gene	1275	1330	1602	1609	1050	1081	1963	1657
ENSG00000164171	hk_gene	395	218	160	242	146	127	229	206
